created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,tweet_url,location
Tue Dec 12 14:39:06 +0000 2023,1734583660442272121,Kasus penculikan aktivis ga kelar-kelar  masa iya Prabowo mau dipercaya jadi pemimpin? Ini mah tindakan gegara aja @lovingyupi10 Gemoy Penculik TangkapPRABOWO https://t.co/VViV2BZb8g,0,0,0,0,https://twitter.com/amirrdanielll/status/1734583660442272121,madiun
Tue Dec 12 15:38:14 +0000 2023,1734598541417627821,Prabowo  anti-korupsi atau anti-logika dengan nyalegkan yang eks koruptor? @nitisaputra  DebatCapres https://t.co/LkVwg9ka65,0,0,0,0,https://twitter.com/saipulzae/status/1734598541417627821,kediri
Fri Dec 08 09:10:40 +0000 2023,1733051456285245946,Gak boleh ada justifikasi buat korupsi  sama sekali. @AgniHosea  Cek WA praktik korupsi prabowo debat cawapres https://t.co/d3nKflxA3N,0,0,0,0,https://twitter.com/Andriianakbarr/status/1733051456285245946,probolinggo
Tue Dec 12 10:59:15 +0000 2023,1734528336099950818,Prabowo seharusnya belajar dari masa lalunya daripada mencoba untuk melupakan dan mencalonkan diri sebagai presiden. @svrnayaa  Gemoy Penculik https://t.co/B5d5XeX3wT,0,0,0,0,https://twitter.com/AbiAbisatyaaaa/status/1734528336099950818,batu
Tue Dec 12 14:42:18 +0000 2023,1734584466105041260,Prabowo  si penculik aktivis 98  gagal total memimpin  bahkan gagal mencari teman-temannya yang masih hilang @loveeisnoise Gemoy Penculik TangkapPRABOWO https://t.co/4YMi1l8LGW,0,0,0,0,https://twitter.com/syahirasakila/status/1734584466105041260,kediri
Tue Dec 12 14:20:58 +0000 2023,1734579097789960525,Prabowo kayaknya butuh belajar lebih banyak soal kepemimpinan  nggak cukup cuma modal militer. @ZaenalMuksin93  Gemoy Penculik https://t.co/QhlgDCmj6T,0,0,0,0,https://twitter.com/agusprnto28/status/1734579097789960525,malang
Tue Dec 12 11:01:27 +0000 2023,1734528887537983922,Masyarakat seharusnya bijak dalam memilih pemimpin  tidak tergoda oleh janji manis Prabowo yang seakan-akan menghapuskan dosa-dosanya. @swndng377098  Gemoy Penculik https://t.co/6LOqvNWNAo,0,0,0,0,https://twitter.com/angkybatara/status/1734528887537983922,batu
Tue Dec 12 14:01:27 +0000 2023,1734574186901962781,Prabowo  di luar tampang tegasnya  tapi kayaknya nggak punya kebijaksanaan yang cukup. @zeldatehsaha  Gemoy Penculik https://t.co/J3vAGYxCOf,0,0,0,0,https://twitter.com/andreas_giofani/status/1734574186901962781,pasuruan
Fri Dec 08 17:20:43 +0000 2023,1733174783519703416,Nggak ada toleransi buat tindakan korupsi  nol kompromi! @almondbite_  Cek WA praktik korupsi prabowo debat cawapres https://t.co/reIcB3T8fV,0,0,0,0,https://twitter.com/MiftahBrinm/status/1733174783519703416,malang
Tue Dec 12 14:07:44 +0000 2023,1734575768527843711,Jujur  kekecewaan sama Prabowo makin gede aja sekarang. @zacharykim69  Gemoy Penculik https://t.co/dX5GXP6Q5t,0,0,0,0,https://twitter.com/khaernafeb/status/1734575768527843711,probolinggo
Mon Dec 11 12:11:28 +0000 2023,1734184118974615567,Masyarakat Jatim melihat Ganjar sebagai pemimpin yang lebih memiliki empati  sementara Prabowo dianggap kurang peka terhadap kebutuhan sosial. @4oclockflovver  https://t.co/g5okZgSjDt,0,0,0,0,https://twitter.com/ESriandian/status/1734184118974615567,madiun
Fri Dec 08 04:29:44 +0000 2023,1732980759059951743,"@Paltiwest setiap hari jumat dari waktu ke waktu pertanyaan selalu sama PRABOWO JUMATAN DIMANA???"" monggo belimbing wuluh share info jumatan dimana""",0,3,1,6,https://twitter.com/tiwol_cok/status/1732980759059951743,kota kediri
Tue Dec 12 13:53:04 +0000 2023,1734572077078716422,Prabowo Aku jam 9 disekan yo kudaku durung dipangani,0,0,0,0,https://twitter.com/Goeasyonmeee/status/1734572077078716422,malang
Wed Dec 06 05:44:49 +0000 2023,1732274878492107114,Mantan pemimpin desa bersatu untuk Prabowo-Gibran: Perubahan positif dimulai dari kita semua https://t.co/uHsP04yb8a,0,0,0,0,https://twitter.com/anto_ryan53186/status/1732274878492107114,ponorogo
Wed Dec 06 05:58:48 +0000 2023,1732278396837913016,Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih masa depan yang lebih baik. https://t.co/e59cJnogLq,0,0,0,0,https://twitter.com/dianputri997/status/1732278396837913016,nganjuk
Wed Dec 06 05:51:17 +0000 2023,1732276503688417419,Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih perubahan yang lebih baik. https://t.co/YtTMzWoXoe,0,0,0,0,https://twitter.com/DianaHacia/status/1732276503688417419,purworejo
Tue Dec 12 15:00:50 +0000 2023,1734589129198064049,Prabowo  ga cuma gagal nyari aktivis yang hilang  tapi gagal banget jadi pemimpin @LOVEM4RK_ Gemoy Penculik TangkapPRABOWO https://t.co/WGkG9RKIE2,0,0,0,0,https://twitter.com/Yogamusnair/status/1734589129198064049,batu
Tue Dec 12 13:39:56 +0000 2023,1734568773410332969,Prabowo ngasih Umpan lambung ke Anis langsung diSmash dengan Mudah,0,0,0,0,https://twitter.com/naufalbambangr/status/1734568773410332969,magetan
Tue Dec 12 14:59:46 +0000 2023,1734588861995716847,emang bener pak prabowo makin banyak ngomong makin sering blunder pak prabowo kalau jadi kiper satu pertandingan bisa kebobolan 32 gol kayanya😭,0,0,0,0,https://twitter.com/Dongklow_/status/1734588861995716847,kediri
Tue Dec 12 13:28:38 +0000 2023,1734565928023851008,pak @prabowo blunder ke @aniesbaswedan wkwkwkw #DebatCapres,0,0,0,0,https://twitter.com/Amin_sevensoul/status/1734565928023851008,purworejo
Tue Dec 12 13:43:45 +0000 2023,1734569732072984751,Blunder dong @prabowo   kok personal andaa 😁😁😁😁,0,0,0,1,https://twitter.com/dio_valentino/status/1734569732072984751,kota malang
Mon Dec 04 11:25:24 +0000 2023,1731635810582335693,@Dennysiregar7 @prabowo @gibran_tweet Terbaru  dan ini yg ke 3 x nya..ASn...dipacitan https://t.co/UyKwEy6s9R,0,0,1,1,https://twitter.com/Johnver22575404/status/1731635810582335693,jawa timur
Wed Dec 06 05:51:58 +0000 2023,1732276676099502104,Semangat positif mantan kepala desa di Kota/Kabupaten Cirebon menciptakan gelombang keoptimisan untuk Prabowo-Gibran https://t.co/k1xDK4tUmj,0,0,0,0,https://twitter.com/ElainaDara/status/1732276676099502104,kepanjen
Wed Dec 06 05:37:17 +0000 2023,1732272982415028429,Kesatuan mantan pemimpin desa untuk perubahan positif: Prabowo-Gibran sebagai katalisator perubahan. https://t.co/9mpDJz7E8N,0,0,0,0,https://twitter.com/anggia_m96/status/1732272982415028429,pacitan
Fri Dec 08 02:55:37 +0000 2023,1732957073309405606,Tolak Prabowo pelanggar HAM sebagai pemimpin negara! https://t.co/yBzHdBjpbp,0,0,0,0,https://twitter.com/vitrytikky/status/1732957073309405606,kediri
Tue Dec 12 13:48:06 +0000 2023,1734570827964932498,Gak pantas Prabowo jadi capres  rakyat tolak capres penculik @__bukanurusanmu  Gemoy Penculik Jelas MasBowoGibran Tegas VisiPakbowo KeadilanYgPasti https://t.co/U3mSXa0IHW,0,0,0,0,https://twitter.com/antoninicholass/status/1734570827964932498,pasuruan
Wed Dec 13 12:38:09 +0000 2023,1734915609572585639,Dari debat perdana Capres kemaren  ada momen dimana Capres no 01 dan no 02 terlibat adu argumen yg menegangkan. Nah Capres no 03 yaitu pak Ganjar mampu tampil dg tenang dan meyakinkan meski sekali2 menyerang.  Mantap 🤟  ----- Ganjar Paling Tegas #スーパーマリオ https://t.co/eu29fyL4dL,1,0,5,9,https://twitter.com/Naandaa27/status/1734915609572585639,ponorogo
Wed Dec 13 12:36:52 +0000 2023,1734915286447571284,Dari debat perdana Capres kemaren  ada momen dimana Capres no 01 dan no 02 terlibat adu argumen yg menegangkan. Nah Capres no 03 yaitu pak Ganjar mampu tampil dg tenang dan meyakinkan meski sekali2 menyerang.  Mantap 🤟  ----- Ganjar Paling Tegas #スーパーマリオ https://t.co/cStSMp8qkQ,0,0,0,0,https://twitter.com/aireen800/status/1734915286447571284,mojokerto
Wed Dec 13 13:28:38 +0000 2023,1734928313699934423,bro pointnya kan meminta kejelasan dikarenakan anak beserta bapaknya ybs mendukung capres 02 pada waktu pilpres 2019 kemarin  mengikuti serta tidak setuju hasil pilpres 2019 berarti kan mendukung Prabowo? kocak bener ente logikanya  yang diminta petrusnya ini diusut kocak,0,1,0,2,https://twitter.com/SexyyBambooe/status/1734928313699934423,surabaya
Wed Dec 13 05:12:05 +0000 2023,1734803354134696177,Kesan debat capres Indonesia Anies Baswedan : Sangat siap Prabowo Subianto : Tidak siap Ganjar Pranowo : Natural  01 : nyerang 02 02 : baper  emosian 03 : ketawa dipojokan  😃 #DebatCapres #DebatPilpres #debatcapres2024,0,0,0,0,https://twitter.com/romieduu/status/1734803354134696177,kota surabaya
Mon Dec 11 12:25:02 +0000 2023,1734187535373594744,"Hanya Capres 02 Bpk Prabowo Subianto yg mampu &amp; sangat bisa menjaga keutuhan NKRI..   Ini pasti banyak yg ngomel2 kayak emak2 lagi jatuh tempo"" 🤣✌✌  https://t.co/k6h1YHp4dO""",0,0,0,0,https://twitter.com/njsusilo/status/1734187535373594744,kota surabaya
Wed Dec 13 16:16:24 +0000 2023,1734970534507712691,Ketahuan skidipappap kok sempet2nya menanggapi argumen capres 02,0,1,0,0,https://twitter.com/aroundtheworst/status/1734970534507712691,malang
Tue Dec 12 23:05:58 +0000 2023,1734711218643026210,Btw juga  saya juga baru sadar.  Pemilu udah dekat  tapi saya belom hafal.  Siapa capres 01  02 atau 03😅  Saking kuciwah  akoh suka pak Ganjar  apalagi calon wakilnya.  Tapi kinapah  diambil sama si merah sih 😪,0,0,0,2,https://twitter.com/Reyneraea/status/1734711218643026210,kota surabaya
Sat Dec 09 01:21:48 +0000 2023,1733295849168605524,Buzzer Capres no. 1 dan no 3 berkolaborasi menyerang Presiden Jokowi dan Paslon 02 ..,0,0,0,1,https://twitter.com/majeliskopi08/status/1733295849168605524,kota surabaya
Wed Dec 13 02:39:22 +0000 2023,1734764921232175462,Baca-baca komen di tiktok buat debat capres semalem  malah pada ngunggulin paslon 02 karena katanya tegas  maklum belio mantan perwira dan 2 lainnya sales 😭😭 Rakyat indo dont deserve good leader emang  goblo banget capee 😭😭,0,2,1,1,https://twitter.com/herdapr/status/1734764921232175462,malang
Tue Dec 12 14:00:51 +0000 2023,1734574037341450524,jauh sebelum hari debat  emang uda yakin kalo 02 kalah jauh soal skill mengolah kata. karna 01 dan 03 emang GG semua baik capres maupun cawapresnya.,0,0,0,0,https://twitter.com/rivandafahmi/status/1734574037341450524,sidoarjo
Sun Dec 10 14:56:18 +0000 2023,1733863213589291237,@Subur0204 klo capres 02 siapa ???,0,0,0,0,https://twitter.com/Deddy_Reza74/status/1733863213589291237,surabaya
Wed Dec 13 10:36:19 +0000 2023,1734884951022309849,@temanduit @alextham878 Capres 02 jualan nama jokowi..fiks ga punya program🤣,0,0,0,2,https://twitter.com/masbas75/status/1734884951022309849,kota surabaya
Tue Dec 12 22:03:31 +0000 2023,1734695501042454609,Sengaja nggak ngikutin debat capres karena sudah menentukan pilihan dari lama. Tapi ngikutin di Twitter seru juga. Dari sircle saya banyak dukung 01 dan 03. Tapi kok hasil survey 02 dapet suara 40%?,0,0,0,0,https://twitter.com/ahmadilhamhbb/status/1734695501042454609,kota surabaya
Wed Dec 13 00:51:02 +0000 2023,1734737658210144404,@kurawa Lebih fair kalo ada strong point dari Capres 02 dan 03😀,0,0,0,0,https://twitter.com/ArisPramudyo/status/1734737658210144404,batu
Wed Dec 13 03:18:25 +0000 2023,1734774749237219739,@kurawa Iya deh iyaa.. Yg bonyok dipoles dlu.. Survei mana survei  stlh debat pertma  pst capres 02 survei nya melejit jd 80%,0,0,0,2,https://twitter.com/hdn_rudy/status/1734774749237219739,jawa timur - surabaya
Tue Dec 12 21:38:54 +0000 2023,1734689309192753544,@memelord_666666 Rela ngebadut  sampai debat capres terakhir keknya🤡  dari sini ketahuan yg paling dianggap pesaing berat oleh 02 berarti 01 wkwkw.,0,0,0,0,https://twitter.com/nuladani12/status/1734689309192753544,malang
Tue Dec 12 08:10:07 +0000 2023,1734485769673445798,@kurawa semakin yakin sama 02  meskipun diprediksi bakal diganyang saat debat capres/cawapres.,0,0,0,3,https://twitter.com/Masterofmaido/status/1734485769673445798,kota mojokerto
Wed Dec 06 00:30:48 +0000 2023,1732195853526602148,@prfromaga @pn7l7h partai penguasa skg dikuasai capres 02....ya jelas lah golongan mereka diuntungkan ...,0,0,0,0,https://twitter.com/lintang1/status/1732195853526602148,kota surabaya
Wed Dec 06 13:26:37 +0000 2023,1732391093671764199,@Melihat_Indo Seringnya blunder dari Capres-Cawapres 02 membuat saya merasa ragu terhadap kemampuan mereka dalam memimpin negara. Seharusnya pemimpin harus bisa memberikan kesan profesional dan percaya diri.,0,0,0,0,https://twitter.com/NurulAniezha/status/1732391093671764199,lawang malang
Sun Dec 10 06:27:19 +0000 2023,1733735122623725908,@panca66 @msaid_didu Pinter tempo memberikan 'klikbait' biar pendukung 02 dan 03 tertawa riang  sesaat pas lihat kontennya ternyata sebaliknya banyak membahas pecahnya koalisi 02 dan 03 yg setengah hati mendukung calon capres cawapresnya.  😁,0,0,1,1,https://twitter.com/Arisyanabassama/status/1733735122623725908,kota surabaya
Wed Dec 13 13:31:16 +0000 2023,1734928978300047413,@MrEqualizer2024 @ainunnajib Mungkin Debat Capres edisi berikutnya  giliran 01 akan serang 03. Debat edisi ke 3  keduanya 02 dan 03 diserang semua.  Kuda Hitam mah emang begitu caranya  yang penting serang terus.  Bertahannya? Serahkan ke Cak Imin 😂,0,0,0,0,https://twitter.com/B_Adikusuma/status/1734928978300047413,madiun
Thu Dec 07 03:36:46 +0000 2023,1732605038261080570,Sepertinya su harus dukung Capres 01 dan 03. Mereka terlalu lemah  perlawanannya tak berarti. Masa dibiarkan 02 menang besar satu putaran sj. 🤔  Walau bisa dipastikan kalah juga  tapi kan lumayan dicatat sejarah pernah lawan raksasa. Kalau menang dukung raksasa itu mah biasa. 😅,0,1,0,1,https://twitter.com/ferrykoto/status/1732605038261080570,kota surabaya
Thu Dec 07 14:01:15 +0000 2023,1732762194704486640,@PartaiSocmed Paslon 2 terlalu banyak cacat: 1. Penculik 2. Gagal di Food estate 3. Pemarah 4. Tua  jln tdk normal n mulut miring 5. Pengkhianat pendukung 6. Anak lahir dari pelanggaran konstitus 7. Es doger 72M Asam sulfat 8. Takut debat 9.... https://t.co/ECTFyfIexr,0,0,2,5,https://twitter.com/rangkutifuat/status/1732762194704486640,kota surabaya
Tue Dec 12 11:57:51 +0000 2023,1734543081301778475,Food estate di bawah Prabowo lebih sukses menanam masalah daripada tanaman pangan @lmbggg1 Gemoy Penculik https://t.co/NeQV4xg5MN,0,0,0,0,https://twitter.com/AngkasavS/status/1734543081301778475,probolinggo
Tue Dec 12 12:17:10 +0000 2023,1734547942021992529,Food estate di bawah Prabowo Menteri Pertahanan yang lebih pintar menaklukkan hutan daripada mengatasi masalah pangan @ljwnscl Gemoy Penculik https://t.co/Y8IIba6FAu,0,0,0,0,https://twitter.com/AndiniResyaa/status/1734547942021992529,madiun
Wed Dec 13 04:38:52 +0000 2023,1734794995130077542,@mpoklela7 @temanduit @asepsofyanwci @BANGSAygSUJUD @OppungTp @AndreasSolusi @Alie_Fahnoor @mimih6mei @VaniaKiara3002 @icikiwir_08 @PS_presiden2024 @JordanMihaf di daerah “food estate” yg dianggap gagal itu hasil survei Prabowo justru tertinggi  jogetin aja ahh… https://t.co/5tuAPxOMBZ,0,0,0,1,https://twitter.com/SoesantoAry/status/1734794995130077542,kota malang
Tue Dec 12 14:20:28 +0000 2023,1734578972313391316,@Gerindra 20 th tidak berkuasa sulit dapat kredit  bisnis macet tp setelah masuk kekuasaan lancar jaya  anggaran terus ditambah  food estate sukses berbuah 😄,0,4,0,0,https://twitter.com/alfamotor/status/1734578972313391316,malang
Fri Dec 08 11:31:30 +0000 2023,1733086897537503476,@Gerindra Apa ini maksudnya food estate itu ya min?,0,0,0,0,https://twitter.com/alfamotor/status/1733086897537503476,malang
Wed Dec 13 05:08:29 +0000 2023,1734802446940266747,@shan_er96 @dokterkablang @croissantplainn Dapet anggaran bikin food estate berapa puluh triliun juga hangus..,0,1,0,0,https://twitter.com/Jony_jn/status/1734802446940266747,kota surabaya
Fri Dec 08 22:40:21 +0000 2023,1733255221705580945,@Paltiwest Kayaknya food estate Indonesia bukan di Kalimantan deh. Tapi tersebar di setiap kabupaten di Indonesia yang ada potential. Penggundulan hutan di Kalimantan udah dari zaman Indonesia Merdeka.,0,0,1,2,https://twitter.com/jsbsirait/status/1733255221705580945,sidoarjo
Tue Dec 12 19:15:51 +0000 2023,1734653307086639329,@neohistoria_id Apakah benar th 98  capres ada yg terlibat  dan kasih link bukti..... Food estate kok ngga dibahas?,0,0,0,0,https://twitter.com/fuad_adi1/status/1734653307086639329,surabaya
Tue Dec 12 06:21:57 +0000 2023,1734458547361247286,@hiday15389 @hasyimmah Kelemahannya punya history sebagai penculik dan tempramental. Juga  rekam kerja yg jelek  seperti food estate  anggaran yg melonjak di Kemenhan tapi hasilnya biasa saja.  Kelemahannya lagi  usia yg sudah tua.,0,1,1,1,https://twitter.com/rangkutifuat/status/1734458547361247286,kota surabaya
Tue Dec 12 17:01:16 +0000 2023,1734619438895308980,@aniesbaswedan Aq td sambil makan singkong lo berharap td kebon singkong d singgung to kok tdk ada yg menyinggung kebon singkong food estate ya... https://t.co/xg9KLFpUpL,0,1,0,0,https://twitter.com/JendralKepitin9/status/1734619438895308980,kota surabaya
Wed Dec 06 09:11:03 +0000 2023,1732326779178856923,100% gak yakin hal itu bisa direalisasikan oleh seorang penculik dan politisi karbitan macam gibran. Food estate aja gagal kok ngimpi ngerjain yg lebih besar 😀,0,0,0,0,https://twitter.com/Ary_Satupank/status/1732326779178856923,surabaya
Sat Dec 09 23:12:17 +0000 2023,1733625645882810384,@VIVAcoid @Uki23 duit dari food estate dikelola untuk makan siang gratis jika menang...jika kalah dipake joget,0,1,1,0,https://twitter.com/BonekGL/status/1733625645882810384,surabaya
Mon Dec 11 09:52:10 +0000 2023,1734149064965714073,Food Estate mengoptimalkan lahan rawa di Pulang Pisau  Kalimantan Tengah ini merupakan program berkelanjutan yang dulu bangun Menteri Pertanian Amran Sulaiman tahun 2018 yaitu Program SERASI (Selamat Rawa Sejahterakan Petani),0,0,0,0,https://twitter.com/gilangaji339245/status/1734149064965714073,kediri
Thu Dec 07 00:11:44 +0000 2023,1732553442064052468,@SiswantoBudiut5 @Paltiwest Setuju... faktor terbesar penyebab kegagalan food estate adalah @prabowo   makanya kalau milih prabowo jadi presiden kemungkinannya bukan hanya food estate yang bakalan gagal tapi banyak hal lain dari bangsa ini yang akan gagal....,0,0,1,2,https://twitter.com/yp148/status/1732553442064052468,malang
Fri Dec 08 17:54:29 +0000 2023,1733183280479109186,@TeddGus Kalau Food Estate pelaku lapangannya siapa ?,0,0,0,0,https://twitter.com/y_yumnan/status/1733183280479109186,kota surabaya
Sat Dec 09 07:30:01 +0000 2023,1733388514757333028,@NenkMonica Masih heran dgn gaya narasi prabowo. Dia ini capres ato tim sukses jokowi sih? Kok tiap naik panggung klo gak joget ya ngomongin “prestasi” jokowi. Mbok ya sesekali cerita suksesnya food estate yg dia garap😎,0,0,2,2,https://twitter.com/yanpanjie/status/1733388514757333028,malang
Wed Dec 13 18:29:38 +0000 2023,1735004063622910437,@bengkeldodo @P4P4B0W0_2024 @kurawa @seeksixsuck @Ndons_Back @99propaganda @Kimberley_2024 @BANGSAygSUJUD @are_inismyname @Bank_Joee_ @PartaiSocmed Food estate mangkrak itu brp Trilyunan,0,0,0,0,https://twitter.com/JendralKepitin9/status/1735004063622910437,kota surabaya
Wed Dec 06 06:16:50 +0000 2023,1732282934500151716,@alisyarief Yg belum terungkap soal Food Estate  perusahaan apa dan siapa pemiliknya yg terlibat dalam proyek tsb ?,0,0,1,2,https://twitter.com/y_yumnan/status/1732282934500151716,kota surabaya
Sat Dec 09 08:07:46 +0000 2023,1733398015162151103,@Dahnilanzar Food estate apa salah satu gagasan beliau mas,0,0,0,1,https://twitter.com/MattHudi/status/1733398015162151103,kota surabaya
Wed Dec 13 19:39:32 +0000 2023,1735021657159516535,@Chaves1305 @prabowo Kerja apa  food estate mangkrak itu brp ratus miliar itu  Prabowo cocok nya jd Mentri aja jd presiden bisa bahaya dia kan pernah bilang Indonesia d thn 2030 akan bubar ingat gak ????,0,0,0,0,https://twitter.com/JendralKepitin9/status/1735021657159516535,kota surabaya
Wed Dec 13 14:12:02 +0000 2023,1734939237408178372,@triharjuni @PartaiSocmed Baru “masuk lingkaran kekuasaan”. Bayangkan jika berkuasa    Akahkan ada food estate jilid 2 &amp; 3?,0,0,0,0,https://twitter.com/yanpanjie/status/1734939237408178372,malang
Fri Dec 08 11:16:02 +0000 2023,1733083007475720341,@geloraco Hahahaha jalan tengah  bikin macet food estate,0,0,0,0,https://twitter.com/JendralKepitin9/status/1733083007475720341,kota surabaya
Tue Dec 05 14:17:48 +0000 2023,1732041584592769256,@idrisbue Food estate bukan fitnah bro tapi fakta,0,0,0,0,https://twitter.com/ThomaseAji/status/1732041584592769256,malang - indonesia
Fri Dec 08 23:28:02 +0000 2023,1733267219994624210,@bengkeldodo Alhamdulillah dgn gagalnya food estate prabowo akan membantu bkn dlm bentuk singkong,0,0,0,0,https://twitter.com/cooking_umi/status/1733267219994624210,kota surabaya
Sun Dec 10 11:28:29 +0000 2023,1733810914812723564,@papa_loren @T_AzimarzukiAli Yg penting langkah nyata menggunduli hutan ribuan hektare untuk food estate. Proyek gilang gemilang membawa berkah (impiannya sih 🤭).,0,0,0,0,https://twitter.com/Tumpas_Mukidi/status/1733810914812723564,trenggalek
Thu Dec 07 12:29:19 +0000 2023,1732739062023512304,Baca2 biar pinter dikit ga asal njeplak aja perihal sesuatu yg ga dipahami dg baik.   https://t.co/KVgs3oQ8UJ..,0,0,0,0,https://twitter.com/Esteht4war/status/1732739062023512304,malang
Wed Dec 06 12:56:16 +0000 2023,1732383456649478594,Anda mewakili Negara  semua biaya perjalanan tentu dibayar dengan uang rakyat. Sementara deforestasi terus berlanjut  IKN  Food estate. Apa yang bapak mau sampaikan perihal Lingkungan hidup???,0,0,0,0,https://twitter.com/ajibssby/status/1732383456649478594,surabaya
Fri Dec 08 01:46:43 +0000 2023,1732939731296772392,@Kristantosn1 @muchlis_ar Ternyata tidak tahan food estate....,0,1,0,0,https://twitter.com/5dhany5/status/1732939731296772392,kota surabaya
Thu Dec 07 02:01:49 +0000 2023,1732581144980574304,@Paltiwest Kalo di foto ini peserta konprensi walk out akibat food estate  maka di akhir jabatannya bikin malu Indonesia. Dan di akhir jabatannya bukannya terbang tinggi  tp yg ada malah nyungsep. Sedih,0,0,1,2,https://twitter.com/hdn_rudy/status/1732581144980574304,jawa timur - surabaya
Thu Dec 07 03:49:14 +0000 2023,1732608178335129836,@bengkeldodo Petani food estate msksudya ..bkn petani kmpng 🤣🤣,0,0,0,0,https://twitter.com/masherry7/status/1732608178335129836,sidoarjo
Sun Dec 10 23:51:21 +0000 2023,1733997863909356022,@alwie191 @yusuf_dumdum Satu satunya yang nolak IKN itu PKS. Semua fraksi lainnya mendukung. Apa itu berarti IKN hak milik Jokowi?. Yang jelas Jokowi malah berikan konsesi usaha pengolahan air bersih kepada perusahaan Hasyim dan food estate yang dikelola Kemenhan. Mangkrak tapi didiamkan oleh Jokowi.,0,1,1,6,https://twitter.com/kadoel/status/1733997863909356022,surabaya
Fri Dec 08 17:28:55 +0000 2023,1733176844948816173,@tempodotco Kalau tanpa teori atau kajian nanti akan seperti  KA Cepat Jkt-Padalarang   Food Estate  IKN dll,0,0,0,0,https://twitter.com/y_yumnan/status/1733176844948816173,kota surabaya
Tue Dec 05 10:06:06 +0000 2023,1731978242431779021,@tempodotco Yang ditebang untuk food estate sudah diganti ?,0,0,0,1,https://twitter.com/M_Katjasungkana/status/1731978242431779021,pasuruan
Wed Dec 13 01:18:16 +0000 2023,1734744513388949752,@AlmaghribiS @Pribumituan Anaknya bisa tuntaskan masalah food estate @AlmaghribiS   dananya gede juga lho,0,0,0,0,https://twitter.com/Arifinarsitek93/status/1734744513388949752,kota surabaya
Tue Dec 12 14:36:12 +0000 2023,1734582933405716865,@Liaa03_ @kikysaputrii @prabowo Gak tau juga  untuk sekarang gw tutup mata untuk no 2 gara2 masalah MK. tpi yg paling membekas di gw sih proyek food estate yg dibahas walhi dan greenpeace berhubung gw ikut gabung.,0,1,0,1,https://twitter.com/cicakganteng/status/1734582933405716865,surabaya
Fri Dec 08 17:41:59 +0000 2023,1733180134914736257,@Uki23 Sekolah unggul terintegrasi  nanti bisa bekerja di Food Estate yg tersebar di Kalimantan dan Papua,0,0,0,0,https://twitter.com/y_yumnan/status/1733180134914736257,kota surabaya
Thu Dec 07 12:45:10 +0000 2023,1732743050294886618,@xquitavee saran gw sih klo mau angkat dia jangan bawa2  proyek food estate yang dikerjain dia. kan jadi masuk gua endingnya,0,0,0,0,https://twitter.com/cicakganteng/status/1732743050294886618,surabaya
Fri Dec 08 14:09:13 +0000 2023,1733126591411298536,@bengkeldodo Percaya lah berbuat sebanyaknya..... Food estate saja trilyunan... Oh ya sdh panen belum ya singkongmya,0,0,0,0,https://twitter.com/suharso30362/status/1733126591411298536,sidoarjo
Wed Dec 06 13:35:58 +0000 2023,1732393447594799337,@Paltiwest @PantunJ2P Mereka mau cari kopi sama gorengan di luar. Isi pidatonya Presiden udah hafal. Isinya bagus tapi tidak sesuai prakteknya di lapangan. Terutama soal Food Estate.,0,0,1,3,https://twitter.com/bimautama77/status/1732393447594799337,malang
Sat Dec 09 04:09:15 +0000 2023,1733337989315743884,@OposisiCerdas Program buang duit. Daripada buat makan siang yg berakibat warung kecil tutup knp gak buat yg lain? Subsidi pupuk petani kek  Subsidi bibit petani kek  Mencetak petani milenial kek  Ato food estate. Oiya food estate gagal donk,0,0,0,2,https://twitter.com/yanpanjie/status/1733337989315743884,malang
Wed Dec 13 18:01:31 +0000 2023,1734996990768107896,@ajengcute16__ Prabowo itu tidak haus kekuasaan  hanya mencoba nyapres kesekian kali.. 🤭 Prabowo itu pejuang HAM  hanya lupa saat jadi jendral.  Prabowo itu anti Korupsi  tapi Food estate gagal jangan diusut ya... 😁😁 Salah satu sifat IBLIS itu ucapan tidak sesuai kelakuan.. wes gitu wae,0,0,0,0,https://twitter.com/z_bantuly/status/1734996990768107896,kota surabaya
Sun Dec 10 06:53:28 +0000 2023,1733741704757567910,@geloraco Ya Betul.... Gagasan Food Estate 6 Triliyun Gagal  Uangnya entah kemana sampai saat ini belum ada Kejelasan..! Mohon kpd BPK  KPK &amp; KEJAGUNG untuk melakukan Lidik..!! Guna Mempersempit ruang Gerak Pelaku Korupsi serta selamatkan Uang Negara..,0,0,0,1,https://twitter.com/Damoanto2/status/1733741704757567910,probolinggo
Thu Dec 07 22:27:35 +0000 2023,1732889620877398022,@lysavana1 Lha emamgnya apa yg udah dikerjakan capres nomor 2  kecuali keberhasilan food estate yang luar biasa. Berhasil menguras duit negara buat nambahin pundi pundi kroninya,0,0,0,2,https://twitter.com/PurworOjek/status/1732889620877398022,purworejo
